index,AddressLine1,AddressLine2,AddressLine3,AddressLine4,BoardName,City,ComplaintFromDate,ComplaintNumber,ComplaintToDate,Country,CountryShortCode,County,DisciplinaryAction,DisciplinaryActionTypeId,DoingBusinessAs,Emailid1,FacilityName,FacilityStreetAddress,FictitiousName,FirstName,FullName,IsFacility,IsPersonFacility,LastName,LicenceType,LicenseId,LicenseNumber,LicenseTypeId,McareCourtFiled,McareDocketNumber,McareServed,MiddleName,NameSuffix,OptPersonFacility,PageNo,PersonId,PhoneNo1,ProfessionID,ProfessionType,RecaptchaResponse,RequestedFileId,RequestedFileName,Row,State,Status,TotalRecords,zipcode
62,,,,"WYOMISSING, PA 19610",State Board of Pharmacy,Wyomissing,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Berks,,,,davidgrodman@att.net,"ALLIANCE PA PHARMACY, LLC","1235 PENN AVENUE   WYOMISSING, PA 19610",,,,0,False,,Pharmacy,3467729,PP482847,,,,,,,,0,3290519,,,Pharmacy,,,,13,Pennsylvania,Active,7585,19610
63,,,,"ABINGTON, PA 19001",State Board of Pharmacy,ABINGTON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,ALLIANCE PHARMACY COMPANY,"1245 HIGHLAND AVENUE   ABINGTON, PA 19001",,,,0,False,,Pharmacy,1360636,PP414001L,,,,,,,,0,1060179,,,Pharmacy,,,,14,Pennsylvania,Active,7585,19001
64,,,,"PITTSBURGH, PA 15275",State Board of Pharmacy,Pittsburgh,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,karina.lipnickas@walgreens.com,ALLIANCERX WALGREENS PRIME #16287,"130 ENTERPRISE DR   PITTSBURGH, PA 15275",,,,0,False,,Pharmacy,1375896,PP415372L,,,,,,,,0,1061506,8475274768,,Pharmacy,,,,15,Pennsylvania,Active,7585,15275
65,,,,"SCRANTON, PA 18508",State Board of Pharmacy,Scranton,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lackawanna,,,,,ALLIED SERVICES PHARMACY,"201 SMALLACOMBE DRIVE   SCRANTON, PA 18508",,,,0,False,,Pharmacy,1852253,PP481775,,,,,,,,0,2332985,,,Pharmacy,,,,16,Pennsylvania,Active,7585,18508
66,,,,"FEASTERVILLE, PA 19053",State Board of Pharmacy,Feasterville,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Bucks,,,,,ALLTOWN PHARMACY,"1137 BUSTLETON PIKE   FEASTERVILLE, PA 19053",,,,0,False,,Pharmacy,432293,PP481923,,,,,,,,0,2423749,,,Pharmacy,,,,17,Pennsylvania,Active,7585,19053
67,,,,"ALTOONA, PA 16601",State Board of Pharmacy,Altoona,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Blair,,,,,ALTOONA PHARMACY,"620 HOWARD AVENUE  BLDG G  SUITE 403   ALTOONA, PA 16601",,,,0,False,,Pharmacy,3184315,PP482174,,,,,,,,0,2587428,,,Pharmacy,,,,18,Pennsylvania,Active,7585,16601
68,,,,"AMBLER, PA 19002",State Board of Pharmacy,Ambler,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,mcaruso@amberpharmacy.com,AMBER PHARMACY,"323 NORRISTOWN ROAD SUITE 100   AMBLER, PA 19002",,,,0,False,,Pharmacy,2513756,PP481535,,,,,,,,0,2201875,2152220977,,Pharmacy,,,,19,Pennsylvania,Active,7585,19002
69,,,,"PHILADELPHIA, PA 19111",State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,AMERICAN ONCOLOGIC HOSPITAL PHARMACY,"CENTRAL & SHELMIRE AVES   PHILADELPHIA, PA 19111",,,,0,False,,Pharmacy,1329498,HP418011L,,,,,,,,0,497612,,,Pharmacy,,,,20,Pennsylvania,Active,7585,19111
70,,,,"MOOSIC, PA 18507",State Board of Pharmacy,Moosic,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lackawanna,,,,T.STEFANOSKI@YAHOO.COM,AMERICAN PHARMACY SERVICES INC,"4113 BIRNEY AVENUE, SUITE 4   MOOSIC, PA 18507",,,,0,False,,Pharmacy,2568633,PP481200,,,,,,,,0,2001622,5703437883,,Pharmacy,,,,21,Pennsylvania,Active,7585,18507
71,,,,"ALLENTOWN, PA 18104",State Board of Pharmacy,ALLENTOWN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lehigh,,,,,AMERICUS PHARMACY,"723 N 19TH STREET   ALLENTOWN, PA 18104",,,,0,False,,Pharmacy,1354504,PP410059L,,,,,,,,0,1056665,,,Pharmacy,,,,22,Pennsylvania,Active,7585,18104
72,,,,"DENVER, PA 17517",State Board of Pharmacy,DENVER,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lancaster,,,,,ANDERSON PHARMACY,"334 MAIN STREET   DENVER, PA 17517",,,,0,False,,Pharmacy,1389753,PP410063L,,,,,,,,0,1056669,,,Pharmacy,,,,23,Pennsylvania,Active,7585,17517
73,,,,"DENVER, PA 17517",State Board of Pharmacy,DENVER,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lancaster,,,,,ANDERSON PHARMACY/JOHN M,"2590 NORTH READING ROAD   DENVER, PA 17517",,,,0,False,,Pharmacy,1359493,PP414568L,,,,,,,,0,1060743,,,Pharmacy,,,,24,Pennsylvania,Active,7585,17517
74,,,,"JERMYN, PA 18433",State Board of Pharmacy,JERMYN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lackawanna,,,,mbrown@andrewbrowns.com,ANDREW BROWN'S DRUG STORE,"5 WASHINGTON AVE SUITE 1  JERMYN, PA 18433",,,,0,False,,Pharmacy,3414746,PP482800,,,,,,,,0,3190969,,,Pharmacy,,,,25,Pennsylvania,Active,7585,18433
75,,,,"SCRANTON, PA 18505",State Board of Pharmacy,SCRANTON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lackawanna,,,,,ANDREW BROWNS DRUG STORE INC,"1502 PITTSTON AVENUE   SCRANTON, PA 18505",,,,0,False,,Pharmacy,1352447,PP410271L,,,,,,,,0,1056837,,,Pharmacy,,,,26,Pennsylvania,Active,7585,18505
76,,,,"MOUNT JOY, PA 17552",State Board of Pharmacy,Mount Joy,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lancaster,,,,AHILicensing@animalhealthinternational.com,"ANIMAL HEALTH INTERNATIONAL, INC.","1008 CORNERSTONE DR   MOUNT JOY, PA 17552",,,,0,False,,Pharmacy,1748793,PP482544,,,,,,,,0,2844747,9703782012,,Pharmacy,,,,27,Pennsylvania,Active,7585,17552
77,,,,"ELIZABETHTOWN, PA 17022",State Board of Pharmacy,Elizabethtown,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lancaster,,,,rscholl@mwivet.com,ANIMAL RX PHARMACY,"1499 ZEAGER ROAD SUITE 2  ELIZABETHTOWN, PA 17022",,,,0,False,,Pharmacy,545523,PP481343,,,,,,,,0,2086701,7175612509,,Pharmacy,,,,28,Pennsylvania,Active,7585,17022
78,,,,"WAYNESBORO, PA 17268",State Board of Pharmacy,WAYNESBORO,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Franklin,,,,,ANTIETAM PHARMACY,"730 S POTOMAC STREET   WAYNESBORO, PA 17268",,,,0,False,,Pharmacy,1352930,PP412558L,,,,,,,,0,1058842,,,Pharmacy,,,,29,Pennsylvania,Active,7585,17268
79,,,,"MALVERN, PA 19355",State Board of Pharmacy,Malvern,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Chester,,,,Kianna.Sebrell@cerner.com,ANUVA HEALTH PHARMACY,"51 VALLEY STREAM PARKWAY   MALVERN, PA 19355",,,,0,False,,Pharmacy,3490859,PP482886,,,,,,,,0,3367900,,,Pharmacy,,,,30,Pennsylvania,Active,7585,19355
80,,,,"PHILADELPHIA, PA 19135",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,APEX PHARMACY,"7200 FRANKFORD AVENUE   PHILADELPHIA, PA 19135",,,,0,False,,Pharmacy,1838805,PP482331,,,,,,,,0,2682957,,,Pharmacy,,,,31,Pennsylvania,Active,7585,19135
81,,,,"PHILADELPHIA, PA 19133",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,APOLLO PHARMACY,"460 W LEHIGH AVE   PHILADELPHIA, PA 19133",,,,0,False,,Pharmacy,3116422,PP482667,,,,,,,,0,2964464,,,Pharmacy,,,,32,Pennsylvania,Active,7585,19133
82,,,,"UNIONTOWN, PA 15401",State Board of Pharmacy,Uniontown,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Fayette,,,,,APOTHECARE PHARMACY AT SHOP AND SAVE,"150 WALNUT HILL ROAD   UNIONTOWN, PA 15401",,,,0,False,,Pharmacy,2426775,PP481833,,,,,,,,0,2361262,,,Pharmacy,,,,33,Pennsylvania,Active,7585,15401
83,,,,"MOUNT UNION, PA 17066",State Board of Pharmacy,MOUNT UNION,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Huntingdon,,,,tfortney@applebysdrug.com,APPLEBYS DRUG STORE,"133 E SHIRLEY STREET   MOUNT UNION, PA 17066",,,,0,False,,Pharmacy,1355125,PP410070L,,,,,,,,0,1056676,8145424412,,Pharmacy,,,,34,Pennsylvania,Active,7585,17066
84,,,,"PHILADELPHIA, PA 19134",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,aramingorx@gmail.com,ARAMINGO PHARMACY,"2313 E. VENANGO ST. STORE 1A  PHILADELPHIA, PA 19134",,,,0,False,,Pharmacy,3478164,PP482865,,,,,,,,0,3287928,,,Pharmacy,,,,35,Pennsylvania,Active,7585,19134
85,,,,"PHILADELPHIA, PA 19107",State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,ARCH PHARMACY,"933 ARCH STREET   PHILADELPHIA, PA 19107",,,,0,False,,Pharmacy,1344142,PP411390L,,,,,,,,0,1057772,,,Pharmacy,,,,36,Pennsylvania,Active,7585,19107
86,,,,"LANGHORNE, PA 19047",State Board of Pharmacy,LANGHORNE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Bucks,,,,,ARIA HEALTH - BUCKS COUNTY CAMPUS PHARMACY,"DEPT OF PHARMACY SERVS 380 N OXFORD VALLEY ROAD  LANGHORNE, PA 19047",,,,0,False,,Pharmacy,1340988,HP418052L,,,,,,,,0,497644,,,Pharmacy,,,,37,Pennsylvania,Active,7585,19047
87,,,,"PHILADELPHIA, PA 19124",State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,ARIA HEALTH - FRANKFORD CAMPUS PHARMACY,"FRANKFORD AVENUE AND WAKELING STREET  PHILADELPHIA, PA 19124",,,,0,False,,Pharmacy,1326711,HP418069L,,,,,,,,0,497659,,,Pharmacy,,,,38,Pennsylvania,Active,7585,19124
88,,,,"PHILADELPHIA, PA 19114",State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,ARIA HEALTH - TORRESDALE CAMPUS PHARMACY,"KNIGHTS & RED LION ROADS   PHILADELPHIA, PA 19114",,,,0,False,,Pharmacy,1334197,HP418298L,,,,,,,,0,497846,,,Pharmacy,,,,39,Pennsylvania,Active,7585,19114
89,,,,"CONSHOHOCKEN, PA 19428",State Board of Pharmacy,CONSHOHOCKEN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,armourpharmacy@gmail.com,ARMOUR PHARMACY,"375 E ELM ST  STE 110   CONSHOHOCKEN, PA 19428",,,,0,False,,Pharmacy,1972074,PP482554,,,,,,,,0,2864280,4844931010,,Pharmacy,,,,40,Pennsylvania,Active,7585,19428
90,,,,"KITTANNING, PA 16201",State Board of Pharmacy,KITTANNING,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Armstrong,,,,,ARMSTRONG COUNTY MEMORIAL HOSPITAL PHARMACY,"ONE NOLTE DRIVE   KITTANNING, PA 16201",,,,0,False,,Pharmacy,1338559,HP418013L,,,,,,,,0,497614,,,Pharmacy,,,,41,Pennsylvania,Active,7585,162018808
91,,,,"PHILADELPHIA, PA 19104",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,ASPIRE RX,"4307 LOCUST STREET   PHILADELPHIA, PA 19104",,,,0,False,,Pharmacy,3123077,PP482172,,,,,,,,0,2582977,2158522528,,Pharmacy,,,,42,Pennsylvania,Active,7585,19104
92,,,,"WILLOW GROVE, PA 19090",State Board of Pharmacy,Willow Grove,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,ASPLUNDH CANCER PAVILION PHARMACY,"3941 COMMERCE AVE   WILLOW GROVE, PA 19090",,,,0,False,,Pharmacy,3396421,PP482788,,,,,,,,0,3091193,,,Pharmacy,,,,43,Pennsylvania,Active,7585,19090
93,,,,"TREVOSE, PA 19053",State Board of Pharmacy,Trevose,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Bucks,,,,,"ASPN PHARMACIES 2, LLC","4850 E STREET RD   STE 400   TREVOSE, PA 19053",,,,0,False,,Pharmacy,3396106,PP482787,,,,,,,,0,3198707,,,Pharmacy,,,,44,Pennsylvania,Active,7585,19053
94,,,,"PITTSBURGH, PA 15234",State Board of Pharmacy,Pittsburgh,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,ASTI'S LONG TERM CARE PHARMACY LLC,"250 MT LEBANON BLVD., SUITE A1   PITTSBURGH, PA 15234",,,,0,False,,Pharmacy,123864,PP482202,,,,,,,,0,2595165,,,Pharmacy,,,,45,Pennsylvania,Active,7585,15234
95,,,,"PITTSBURGH, PA 15234",State Board of Pharmacy,Pittsburgh,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,ASTI'S SOUTH HILLS PHARMACY,"250 MT LEBANON BLVD   PITTSBURGH, PA 15234",,,,0,False,,Pharmacy,1779806,PP481447,,,,,,,,0,2151123,,,Pharmacy,,,,46,Pennsylvania,Active,7585,15234
96,,,,"ASTON, PA 19014",State Board of Pharmacy,ASTON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Delaware,,,,,ASTON PHARMACY HOME HEALTH CENTER,"10 SCHEIVERT AVENUE   ASTON, PA 19014",,,,0,False,,Pharmacy,1354984,PP410090L,,,,,,,,0,1056693,,,Pharmacy,,,,47,Pennsylvania,Active,7585,19014
97,,,,"FRANKLIN, PA 16323",State Board of Pharmacy,Franklin,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Venango,,,,,ASTORINO FAMILY PHARMACY LLC,"1015 BUFFALO STREET   FRANKLIN, PA 16323",,,,0,False,,Pharmacy,2270822,PP482356,,,,,,,,0,2700197,,,Pharmacy,,,,48,Pennsylvania,Active,7585,16323
98,,,,"AUDUBON, PA 19403",State Board of Pharmacy,AUDUBON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,eastonrx@gmail.com,AUDUBON FAMILY PHARMACY INC,"2812 EGYPT RD STE E   AUDUBON, PA 19403",,,,0,False,,Pharmacy,3471579,PP482854,,,,,,,,0,3242847,,,Pharmacy,,,,49,Pennsylvania,Active,7585,19403
99,,,,"PHILADELPHIA, PA 19134",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,AV PHARMACY,"3237 KENSINGTON AVE   PHILADELPHIA, PA 19134",,,,0,False,,Pharmacy,3228339,PP482694,,,,,,,,0,2983139,,,Pharmacy,,,,50,Pennsylvania,Active,7585,19134
100,,,,"CHESTER, PA 19013",State Board of Pharmacy,Chester,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Delaware,,,,,AVENUE PHARMACY,"1111 AVENUE OF THE STATES   CHESTER, PA 19013",,,,0,False,,Pharmacy,1338236,PP482007,,,,,,SR,,0,2475302,,,Pharmacy,,,,1,Pennsylvania,Active,7585,19013
101,,,,"MCKEESPORT, PA 15132",State Board of Pharmacy,MCKEESPORT,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,AYRES DRUG STORE,"3000 WALNUT STREET   MCKEESPORT, PA 15132",,,,0,False,,Pharmacy,1401799,PP410097L,,,,,,,,0,1056700,,,Pharmacy,,,,2,Pennsylvania,Active,7585,15132
102,,,,"PHILADELPHIA, PA 19132",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,B & A PHARMACY,"3138 N BROAD ST   PHILADELPHIA, PA 19132",,,,0,False,,Pharmacy,2116376,PP482584,,,,,,,,0,2882652,,,Pharmacy,,,,3,Pennsylvania,Active,7585,19132
103,,,,"PHILADELPHIA, PA 19145",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,B & Y PHARMACY,"1551 MCKEAN ST   PHILADELPHIA, PA 19145",,,,0,False,,Pharmacy,1951975,PP482588,,,,,,,,0,2862335,,,Pharmacy,,,,4,Pennsylvania,Active,7585,19145
104,,,,"MERION, PA 19066",State Board of Pharmacy,MERION,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,BABIS PHARMACY,"338 MONTGOMERY AVENUE   MERION, PA 19066",,,,0,False,,Pharmacy,1345099,PP410099L,,,,,,,,0,1056702,,,Pharmacy,,,,5,Pennsylvania,Active,7585,19066
105,,,,"JENKINTOWN, PA 19046",State Board of Pharmacy,JENKINTOWN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,bn1815@aol.com,BAEDERWOOD PHARMACY,"BAEDERWOOD SHOP CENTER 1585 THE FAIRWAY  JENKINTOWN, PA 19046",,,,0,False,,Pharmacy,1376563,PP410102L,,,,,,,,0,1056705,2158877877,,Pharmacy,,,,6,Pennsylvania,Active,7585,19046
106,,,,"SUNBURY, PA 17801",State Board of Pharmacy,Sunbury,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Northumberland,,,,balliet@evenlink.com,BALLIET'S FAMILY PHARMACY AND GIFT SHOP,"1253 NORTH FOURTH STREET   SUNBURY, PA 17801",,,,0,False,,Pharmacy,1384345,PP415493L,,,,,,,,0,1061616,5702866644,,Pharmacy,,,,7,Pennsylvania,Active,7585,17801
107,,,,"TREVOSE, PA 19053",State Board of Pharmacy,Trevose,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Bucks,,,,sam@banksapothecary.com,BANKS APOTHECARY,"3800 HORIZON BLVD  STE 103   TREVOSE, PA 19053",,,,0,False,,Pharmacy,1343750,PP410111L,,,,,,,,0,1056713,2159276700,,Pharmacy,,,,8,Pennsylvania,Active,7585,19053
108,,,,"PHILADELPHIA, PA 19103",State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BARCLAY PRESCRIPTION PHARMACY,"1736 SPRUCE STREET   PHILADELPHIA, PA 19103",,,,0,False,,Pharmacy,1404879,PP410115L,,,,,,,,0,1056716,,,Pharmacy,,,,9,Pennsylvania,Active,7585,19103
109,,,,"SUSQUEHANNA, PA 18847",State Board of Pharmacy,Susquehanna,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Susquehanna,,,,sadornato@bkhcs.org,BARNES KASSON HOSPITAL PHARMACY,"2872 TURNPIKE STREET   SUSQUEHANNA, PA 18847",,,,0,False,,Pharmacy,1335699,HP418232L,,,,,,,,0,497796,5708533135,,Pharmacy,,,,10,Pennsylvania,Active,7585,18847
110,,,,"BATH, PA 18014",State Board of Pharmacy,BATH,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Northampton,,,,,BATH DRUG,"310 SOUTH WALNUT STREET   BATH, PA 18014",,,,0,False,,Pharmacy,1352503,PP413805L,,,,,,,,0,1059984,,,Pharmacy,,,,11,Pennsylvania,Active,7585,18014
111,,,,"ERIE, PA 16507",State Board of Pharmacy,Erie,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Erie,,,,LEEANN.LAZAN@HAMOT.ORG,BAYSIDE PHAR AND PHYS SUPPLY CO,"300 STATE STREET   ERIE, PA 16507",,,,0,False,,Pharmacy,1348194,PP411870L,,,,,,,,0,1058177,,,Pharmacy,,,,12,Pennsylvania,Active,7585,16507
112,,,,"BEAVER FALLS, PA 15010",State Board of Pharmacy,Beaver Falls,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Beaver,,,,,BEAVER FALLS HEALTH MART PHARMACY,"1314 7TH AVENUE   BEAVER FALLS, PA 15010",,,,0,False,,Pharmacy,1906373,PP482333,,,,,,,,0,2685439,,,Pharmacy,,,,13,Pennsylvania,Active,7585,15010
113,,,,"BEAVER, PA 15009",State Board of Pharmacy,Beaver,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Beaver,,,,BEAVERPHARMACY@GMAIL.COM,BEAVER HEALTHMART PHARMACY,"533 THIRD STREET   BEAVER, PA 15009",,,,0,False,,Pharmacy,840650,PP481683,,,,,,,,0,2272455,7247740919,,Pharmacy,,,,14,Pennsylvania,Active,7585,15009
114,,,,"SLATINGTON, PA 18080",State Board of Pharmacy,SLATINGTON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lehigh,,,,,BECHTELS PHARMACY INC,"302 MAIN STREET   SLATINGTON, PA 18080",,,,0,False,,Pharmacy,1357429,PP411645L,,,,,,,,0,1057961,,,Pharmacy,,,,15,Pennsylvania,Active,7585,18080
115,,,,"WILKES BARRE, PA 18702",State Board of Pharmacy,WILKES BARRE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Luzerne,,,,,BEDWICKS PHARMACY INC,"452 HAZLE STREET   WILKES BARRE, PA 18702",,,,0,False,,Pharmacy,1352318,PP412380L,,,,,,,,0,1058668,,,Pharmacy,,,,16,Pennsylvania,Active,7585,18702
116,,,,"EASTON, PA 18042",State Board of Pharmacy,EASTON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Northampton,,,,,BELL APOTHECARY,"2045 FAIRVIEW AVENUE   EASTON, PA 18042",,,,0,False,,Pharmacy,1352103,PP412543L,,,,,,,,0,1058827,,,Pharmacy,,,,17,Pennsylvania,Active,7585,18042
117,,,,"PHILADELPHIA, PA 19104",State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BELL APOTHECARY INC,"4014 LANCASTER AVENUE   PHILADELPHIA, PA 19104",,,,0,False,,Pharmacy,1352141,PP410598L,,,,,,,,0,1057123,,,Pharmacy,,,,18,Pennsylvania,Active,7585,19104
118,,,,"PHILADELPHIA, PA 19152",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BELLS MARKET PHARMACY,"8330 BUSTLETON AVENUE   PHILADELPHIA, PA 19152",,,,0,False,,Pharmacy,1303269,PP482005,,,,,,,,0,2473396,2679347575,,Pharmacy,,,,19,Pennsylvania,Active,7585,19152
119,,,,"PHILADELPHIA, PA 19152",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BELLS PHARMACY,"8508 BUSTLETON AVENUE   PHILADELPHIA, PA 19152",,,,0,False,,Pharmacy,54812,PP481282,,,,,,,,0,2049272,,,Pharmacy,,,,20,Pennsylvania,Active,7585,19152
120,,,,"PHILADELPHIA, PA 19131",State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,BELMONT BEHAVIORAL HOSPITAL,"4200 MONUMENT ROAD ATTN: PHARMACY  PHILADELPHIA, PA 19131",,,,0,False,,Pharmacy,1348446,HP418341L,,,,,,,,0,497883,,,Pharmacy,,,,21,Pennsylvania,Active,7585,191311689
121,,,,"MT CARMEL, PA 17851",State Board of Pharmacy,MT CARMEL,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Northumberland,,,,dabelski@hotmail.com,BELSKI COMMUNITY PHARMACY INC,"49 SOUTH OAK STREET   MT CARMEL, PA 17851",,,,0,False,,Pharmacy,1346588,PP410456L,,,,,,,,0,1056991,,,Pharmacy,,,,22,Pennsylvania,Active,7585,17851
122,,,,"MECHANICSBURG, PA 17055",State Board of Pharmacy,Mechanicsburg,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Cumberland,,,,,BENECARD CENTRAL FILL,"5040 RITTER ROAD   MECHANICSBURG, PA 17055",,,,0,False,,Pharmacy,3202976,PP481892,,,,,,,,0,2400647,,,Pharmacy,,,,23,Pennsylvania,Active,7585,17055
123,,,,"WEEDVILLE, PA 15868",State Board of Pharmacy,WEEDVILLE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Elk,,,,,BENNETTS VALLEY PHARMACY INC,"18496 BENNETTS VALLEY HWY   WEEDVILLE, PA 15868",,,,0,False,,Pharmacy,1360622,PP414214L,,,,,,III,,0,1060392,,,Pharmacy,,,,24,Pennsylvania,Active,7585,15868
124,,,,"BENSALEM, PA 19020",State Board of Pharmacy,Bensalem,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Bucks,,,,bensalempharmacy@gmail.com,BENSALEM PHARMACY,"2112 STREET ROAD   BENSALEM, PA 19020",,,,0,False,,Pharmacy,3184399,PP481886,,,,,,,,0,2398126,2152444244,,Pharmacy,,,,25,Pennsylvania,Active,7585,19020
125,,,,"BENTLEYVILLE, PA 15314",State Board of Pharmacy,Bentleyville,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Washington,,,,,BENTLEYVILLE MEDICINE SHOPPE,"808 MAIN STREET   BENTLEYVILLE, PA 15314",,,,0,False,,Pharmacy,2545740,PP482389,,,,,,,,0,2720411,,,Pharmacy,,,,26,Pennsylvania,Active,7585,15314
126,,,,"READING, PA 19602",State Board of Pharmacy,Reading,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Berks,,,,,BERKS DISCOUNT PHARMACY,"500 PENN STREET, SUITE B   READING, PA 19602",,,,0,False,,Pharmacy,3216535,PP482444,,,,,,,,0,2763251,,,Pharmacy,,,,27,Pennsylvania,Active,7585,19602
